VA1,VM1,Sigma1,PM1,VA2,VM2,Sigma2,PM2,StatisticDataT2,L2
0.325112909,0.446673036,1.671677113,276,4.683717251,5.023350716,5.183471203,142,0.050996065,239.7700195
0.325379252,0.443366349,1.719372272,277,4.685646057,5.020107269,5.378359795,153,0.05099988,239.9400024
0.325398833,0.443334639,1.722089887,278,4.657603264,5.013358593,5.764854431,143,0.051995993,243.2399902
0.325371385,0.446662098,1.717751622,279,4.672989368,4.993431568,4.759381771,148,0.05099988,239.2199707
0.32498762,0.43666178,1.649577618,278,4.673130512,4.9966259,4.878080368,152,0.051000118,239.2099609
0.32490927,0.436675489,1.654046178,278,4.687245369,5.01697588,5.143493176,152,0.051000118,239.9799805
0.325526685,0.452817559,1.72553587,277,4.681904793,5.00655365,5.053611755,154,0.050998926,239.710022
0.325415134,0.44003436,1.711223722,277,4.660580158,4.978221416,4.871749878,147,0.051004171,238.5899658
0.325451583,0.443504214,1.711144805,279,4.662562847,4.991383553,4.913310528,145,0.051002979,238.6999512
0.325523347,0.449997574,1.724686742,278,4.685536385,5.023336411,5.171834946,153,0.051003933,239.9299927
0.325533807,0.44999972,1.721989274,278,4.686044693,5.009779453,5.244325638,156,0.05099988,239.9599609
0.32542786,0.443948239,1.715706825,278,4.657934189,5.000579357,5.532095909,145,0.051999807,243.2400513
0.325430989,0.446515232,1.720173717,279,4.690022469,5.029971123,4.898682594,151,0.050995827,240.1199951
0.325101227,0.446697831,1.66224885,278,4.689240932,4.996645927,4.612437248,155,0.051000118,240.0800171
0.325028211,0.449856043,1.667309523,276,4.667518139,4.97178793,4.571553707,138,0.05099988,238.9299927
0.324916542,0.439383626,1.659534454,277,4.639041424,4.973350525,5.475622654,132,0.052000046,242.1999512
0.325515985,0.450031012,1.719954252,278,4.667592049,4.998238087,5.3367939,146,0.05099988,238.9799805
0.325086892,0.442887008,1.669390917,278,4.665394783,4.995329857,4.638010979,142,0.051004171,238.8099976
0.324996263,0.443326831,1.666686177,278,4.667108536,4.999982834,4.954745293,143,0.051000118,238.9199829
0.325061142,0.443315715,1.656817675,277,4.676208973,4.998485565,5.109859943,144,0.050997972,239.3999634
0.325493187,0.446189821,1.706344604,279,4.665680408,4.979948521,4.993919373,145,0.050997972,238.8499756
0.325407803,0.443335414,1.709197879,278,4.663072109,4.996729851,5.109435558,147,0.05099988,238.7199707
0.325550228,0.456698149,1.724988103,277,4.672025681,5.016711235,5.357617378,145,0.051000118,239.2200317
0.324916631,0.437245935,1.649281621,278,4.651964664,5.005135536,5.663630009,136,0.051999807,242.9099731
0.325055063,0.443326861,1.659546494,278,4.678762436,5.003291607,4.719533443,144,0.050996065,239.5200195
0.325038791,0.440445662,1.663718104,278,4.67515707,4.993893147,4.871577263,146,0.051002979,239.3399658
0.3253389,0.446683705,1.7139709,278,4.65645647,4.99181509,5.069137573,137,0.05099988,238.3500366
0.325019479,0.436661243,1.657912493,278,4.675217628,5.004786491,5.135693073,146,0.050998926,239.3499756
0.324883223,0.436664164,1.653825045,277,4.67839241,4.993186951,4.927947998,152,0.051002979,239.5
0.325054705,0.446663678,1.672672272,277,4.681472301,5.02690649,5.629743576,137,0.050996065,239.6900024
0.324999958,0.442738652,1.661988616,276,4.670478344,5.016799927,5.454641819,139,0.051000118,239.1099854
0.324969113,0.44680047,1.675869107,275,4.680059433,5.016691208,5.289387703,141,0.050998926,239.6099854
0.325095206,0.443187237,1.658597231,277,4.675483227,4.9985075,5.094857693,144,0.051002979,239.3599854
0.325423151,0.443325251,1.705599904,279,4.674251556,5.013785362,5.246538639,141,0.051000118,239.2999878
0.324911416,0.443325251,1.66944778,274,4.687209129,4.99963665,5.225349903,148,0.050996065,239.9799805
0.324877918,0.439396292,1.653248906,277,4.684596062,5.016998291,5.286036491,149,0.051004171,239.8599854
0.324932128,0.436101347,1.661901712,278,4.685165405,5.010231495,4.832654476,143,0.051004171,239.8699951
0.325086534,0.440122485,1.669884205,278,4.680254459,5.021947861,4.934633255,143,0.051000118,239.6000366
0.324963272,0.442707807,1.667570233,277,4.668474197,5.013295174,5.519572258,136,0.051002026,239.0099487
0.325051963,0.443324447,1.660608411,276,4.668367386,4.987036228,5.089498043,139,0.05099988,238.9899902
0.325030357,0.436671942,1.661419988,277,4.662990093,4.996683121,5.492470264,139,0.051000118,238.7099609
0.325015098,0.436802566,1.656310678,278,4.675051689,5.01009655,5.306628704,145,0.050998926,239.3500366
0.325064033,0.446084052,1.669675589,277,4.65863657,5.001730919,5.698478699,137,0.051998138,243.2600098
0.325011879,0.446809977,1.670940995,276,4.669110298,5.033509731,5.576532364,136,0.050997019,239.0100098
0.325041205,0.44306764,1.663240314,277,4.667164326,5.006680012,5.352024078,138,0.050996065,238.9199829
0.325071961,0.442717969,1.646415472,275,4.673305035,4.966710091,4.36329937,141,0.05099988,239.2000122
0.324983776,0.439402491,1.656286478,273,4.679694176,4.990021229,4.454746246,148,0.051002026,239.5499878
0.325052083,0.440140218,1.667663813,276,4.663661003,4.993292332,5.120535851,142,0.05099988,238.7199707
0.324947447,0.439857244,1.659740329,277,4.639867783,4.989936352,5.846212864,132,0.051999807,242.2600098
0.325134784,0.446215868,1.6650846,278,4.654035091,5.008514404,5.584387779,142,0.052000046,243.0100098
0.325030118,0.442715824,1.663379788,274,4.674866199,5.003298283,5.136260986,139,0.05099988,239.3300171
0.325161397,0.446663678,1.660271049,278,4.681665897,5.01009655,4.852334499,145,0.05099988,239.6900024
0.325073421,0.444206953,1.655665874,278,4.676312447,4.993368626,4.886520386,145,0.051000118,239.3999634
0.325024128,0.436057746,1.659464717,278,4.677358627,5.016602039,5.012591362,147,0.051000118,239.4700317
0.325023383,0.439993501,1.661364675,278,4.672968864,4.981782436,4.870210648,149,0.05099678,239.2000122
0.325024992,0.437245131,1.659701824,278,4.671751976,4.983398438,4.98375082,147,0.051000834,239.1699829
0.324997008,0.436662555,1.658842087,279,4.657619953,5.009993553,5.315845013,143,0.051999807,243.1799927
0.325071037,0.446663678,1.667712331,278,4.676627636,5.008289814,4.773409843,145,0.050998926,239.4200439
0.325103432,0.445287675,1.667574286,279,4.680549622,4.99996233,4.673825264,144,0.051002026,239.6199951
0.325133026,0.440559059,1.662987471,278,4.667324543,4.993360519,4.855763435,143,0.051001072,238.9000244
0.324913353,0.440037787,1.664416194,275,4.675851822,4.978367805,4.875591278,148,0.051004171,239.3800049
0.324955195,0.439989209,1.655345559,278,4.653635502,5.016765118,5.845001698,138,0.052000046,242.9699707
0.325181395,0.442705691,1.660848498,277,4.683320999,5.003684521,4.901547432,146,0.05099988,239.749939
0.325085163,0.440000176,1.667797565,278,4.694377422,5.008475304,4.912658215,152,0.050995827,240.3500366
0.324992061,0.439999372,1.658253312,278,4.689074516,4.993360043,4.812948704,149,0.051000118,240.0599976
0.324922293,0.437262684,1.662714362,277,4.687458515,5.02820158,5.008464813,150,0.051000118,239.9899902
0.325171918,0.449432135,1.671584845,277,4.690869331,4.998623848,4.926451683,158,0.05099988,240.1700439
0.325056791,0.443336695,1.654466152,278,4.664760113,5.01172781,5.316849709,134,0.051000118,238.8099976
0.325001717,0.436662555,1.660509229,276,4.677932739,5.00178957,5.446716309,142,0.051000118,239.5
0.32516095,0.443337023,1.666943312,277,4.65973568,5.016426086,5.938501835,134,0.052000999,243.3200073
0.325118214,0.443643153,1.668858886,278,4.676485062,5.006788254,4.968931198,138,0.050998926,239.4100342
0.325110584,0.440583587,1.6610502,278,4.674783707,5.006674767,5.029960155,139,0.050996065,239.3099976
0.325082809,0.436091959,1.663856506,278,4.664373875,4.99004364,5.236949921,144,0.051002979,238.789978
0.325122356,0.446697861,1.665123582,277,4.674004555,5.006850719,4.836486816,144,0.051001072,239.25
0.325101405,0.439999402,1.665313959,277,4.663540363,4.988466263,4.778388977,142,0.051000118,238.710022
0.324993402,0.439999372,1.66399014,277,4.668590069,4.993360519,5.196409702,142,0.050998211,238.9799805
0.325142562,0.449997336,1.669876218,277,4.655003548,5.010216713,5.965106487,134,0.052000999,243.0699463
0.324996889,0.446797341,1.671460748,275,4.667769909,4.9983778,5.026871204,139,0.050998926,238.9199829
0.324980676,0.433494359,1.657588124,274,4.672094345,5.006690979,4.953496456,141,0.051000118,239.1500244
0.324980915,0.436210901,1.663974762,275,4.682743073,4.993649483,5.067516804,147,0.05099988,239.75
0.325113714,0.446115881,1.684237838,275,4.673853874,4.996647835,5.084518433,144,0.05099988,239.2399902
0.325166315,0.446239948,1.682914972,277,4.688425064,5.000082016,5.151328564,148,0.051003933,240.0499878
0.325027108,0.443178415,1.680167794,275,4.683983803,5.029665947,5.595433235,146,0.050997019,239.8300171
0.325063586,0.443949789,1.664428234,276,4.656135559,5.011693478,5.605996132,137,0.052004099,243.1199951
0.325036764,0.436662555,1.662202716,273,4.678534985,5.000049114,5.071478367,134,0.05099988,239.5300293
0.325144678,0.446654677,1.673128128,275,4.649904728,4.993213177,5.630028248,131,0.052000046,242.7800293
0.325173497,0.443326831,1.678368092,277,4.648224831,4.988432884,5.602949142,133,0.052000046,242.6799927
0.325064868,0.443951368,1.672531486,276,4.646682262,5.00001955,6.036409855,133,0.052000046,242.6300049
0.325149894,0.446662873,1.668083906,275,4.646323204,4.963340282,4.667276859,137,0.050998926,237.789978
0.325062573,0.443326861,1.662935853,276,4.615545273,4.95001173,5.145969391,128,0.052000999,240.9299927
0.325069666,0.439997822,1.655095816,277,4.64949894,4.965076923,4.781692028,141,0.051000118,237.9699707
0.325106025,0.439438283,1.663428783,278,4.656544209,4.957000256,4.525039673,142,0.051000118,238.3599854
0.325084925,0.440609038,1.662616134,278,4.66522789,4.986697674,4.816706181,145,0.050997019,238.8200073
0.32508409,0.439997822,1.662190795,278,4.685369492,4.986604214,4.706775665,148,0.050996065,239.8600464
0.325099021,0.443057537,1.656560183,278,4.663166523,4.99998045,4.826418877,142,0.051003933,238.710022
0.325068265,0.443182319,1.65427494,278,4.662524223,5.000034332,5.224077702,141,0.050997019,238.6799927
0.325083762,0.440015942,1.658925295,278,4.668109894,5.003684521,5.154387474,143,0.050997019,238.9799805
0.325189948,0.446654648,1.667991519,276,4.675990105,5.023360252,5.672335625,143,0.050997019,239.3900146
0.325018793,0.439396292,1.660093546,278,4.670255661,4.986750603,4.976578712,144,0.05099988,239.0900269
0.325029671,0.439989477,1.659163952,278,4.662174702,4.97330904,4.959879398,144,0.050997019,238.6400146
0.325122356,0.439996541,1.654020905,279,4.684546947,5.01973772,5.15421772,147,0.051000118,239.8299561
0.325039983,0.43607986,1.657177567,278,4.672812462,4.995125294,5.155293465,142,0.05099988,239.2300415
0.325058013,0.440002024,1.659891605,278,4.669233799,4.974837303,4.927478313,145,0.05099988,239.0100098
0.325039029,0.436619699,1.657434106,279,4.642003536,5.003773212,5.616957664,135,0.052007914,242.3800049
0.325204074,0.446070671,1.666599989,279,4.642624378,4.981781483,5.688614368,134,0.051997185,242.3899536
0.325165659,0.44289735,1.65867877,279,4.65537262,5.016626358,5.489347935,126,0.050993919,238.289978
0.325223118,0.446648121,1.672095418,279,4.640479565,4.989857197,5.631650925,128,0.052000046,242.249939
0.3251715,0.446193188,1.670894861,278,4.675699234,4.99028492,4.839808941,151,0.051002026,239.3499756
0.325220227,0.446040511,1.67204237,279,4.671383381,4.985273361,4.907053947,147,0.051000118,239.1300049
0.325178057,0.446654409,1.665737152,279,4.676932335,4.9967556,5.023256779,148,0.05099988,239.4299927
0.325285047,0.443324447,1.669152617,280,4.649806976,5.013301849,5.736412048,135,0.052004099,242.7999878
0.325119823,0.44016102,1.668048382,276,4.697277069,5.063636303,5.640852451,138,0.051004887,240.5299683
0.325284153,0.44651705,1.675665259,279,4.707332134,5.026823044,4.617020607,149,0.049999952,236.1700439
0.325245947,0.446651727,1.671592355,277,4.659456253,5.003635883,5.572499275,140,0.052000046,243.2999878
0.325002044,0.436073571,1.660864353,278,4.683619022,5.023317814,5.142853737,146,0.05099988,239.7800293
0.325090259,0.436663359,1.666891575,278,4.687997818,5.00864172,4.838529587,151,0.051000118,240
0.32510519,0.44017911,1.662362218,278,4.688306808,5.004947662,4.723383427,152,0.051002979,240.039978
0.325057656,0.443371177,1.666706562,277,4.684979916,4.996707439,4.997580051,147,0.051004171,239.8600464
0.325154692,0.440027118,1.665633798,274,4.663507938,5.000097275,5.204801083,143,0.051996946,243.5
0.325289547,0.446816742,1.673284411,277,4.688601494,5.00169754,5.073566914,151,0.050997019,240.0300293
0.325268149,0.443744242,1.66400969,277,4.686343193,5.015277863,4.94974947,152,0.051000118,239.9099731
0.325296044,0.446662873,1.662709594,278,4.678623676,4.990000725,4.899727345,150,0.05099988,239.5300293
0.325285107,0.446339726,1.666059136,277,4.696186543,4.981478214,4.68827486,157,0.051003933,240.4800415
0.325315833,0.443356097,1.668575764,275,4.687448502,4.998373985,4.595214844,153,0.051001072,239.9700317
0.325094938,0.43996489,1.661450386,279,4.690095901,4.993336678,4.711015701,150,0.051003933,240.1199951
0.3250947,0.436522871,1.662940621,277,4.67888546,5.010069847,5.336204529,142,0.051005125,239.5699463
0.325153828,0.436628103,1.67024827,279,4.670731068,5.003448486,5.011480808,141,0.05099988,239.1100464
0.325094849,0.433919847,1.658363938,278,4.682884216,5.008752823,5.360191822,140,0.050998926,239.7600098
0.325265378,0.446662873,1.655388117,279,4.680685997,5.010036945,5.335193634,138,0.05099988,239.6500244
0.325289696,0.449354947,1.66820085,278,4.676681042,5.016626358,5.139378071,146,0.051000118,239.4199829
0.325340271,0.446654409,1.67039454,279,4.687508106,5.006714344,5.05662632,149,0.051002979,239.9899902
0.325402021,0.449720263,1.668008924,279,4.67223835,5.00842762,4.997742176,143,0.051000118,239.1799927
0.325343341,0.443734974,1.663758874,280,4.689477921,4.993252277,4.650416374,152,0.051003933,240.0899658
0.31572786,0.443471491,2.390626431,273,1.972059011,2.052794218,0.361111611,191,0.121999979,240.539978
0.325179547,0.449857563,1.681569815,277,4.659005642,4.96846199,4.722498894,145,0.05099988,238.4699707
0.325295776,0.443909943,1.660874248,278,4.670903683,4.973325253,4.568951607,152,0.05099988,239.0900269
0.325240284,0.446662873,1.671111465,279,4.669588089,4.97149992,4.525915623,152,0.051000118,239.0299683
0.325191706,0.43726027,1.666533351,278,4.682404518,4.999962807,4.643455505,141,0.051000118,239.6900024
0.325203151,0.44334206,1.661767244,278,4.659645557,4.985190392,4.804175854,139,0.051002979,238.5
0.325203866,0.439855725,1.665406585,277,4.648707867,4.993196011,5.221830845,143,0.052001953,242.7199707
0.325220108,0.443337023,1.665411234,278,4.651892185,4.973290443,5.27309227,140,0.051995993,242.8900146
0.325122297,0.436666012,1.66454649,277,4.666379929,4.983139515,4.770668507,134,0.050996065,238.8699951
0.325187802,0.436697781,1.664725184,278,4.647423744,4.983318806,5.100634575,137,0.05099988,237.8600464
0.325219363,0.439999372,1.667350411,277,4.66597271,4.996525764,4.962467194,138,0.050999165,238.8300171
0.325176388,0.443326056,1.661471367,277,4.675339222,5.000233173,4.91122818,138,0.051004171,239.3299561
0.325235993,0.439999372,1.669052601,277,4.67092514,4.99661684,4.916414738,139,0.051003933,239.1000366
0.325284749,0.440143406,1.665649295,277,4.662653923,4.993226051,5.608809471,143,0.052000046,243.4800415
0.325407505,0.446686417,1.66825068,277,4.690945148,5.013403893,4.878150463,152,0.050995827,240.1599731
0.325327873,0.446662873,1.66802609,276,4.670953751,4.996712208,5.290109634,138,0.050994158,239.1300049
0.325188935,0.436664164,1.662553072,275,4.687927246,4.998101234,4.480172157,147,0.050996065,239.9500122
0.325306296,0.446662068,1.67642498,276,4.692960262,5.016600132,5.036840439,156,0.051000834,240.2900391
0.325315922,0.44305709,1.678153157,277,4.679810524,4.986570358,4.931965351,147,0.051002979,239.5899658
0.32535553,0.443920165,1.670431256,277,4.675916672,4.993561268,4.85901165,144,0.051000118,239.3699951
0.325436383,0.446660489,1.668572187,277,4.690803051,5.006619453,4.654675961,149,0.051002979,240.1399536
0.325456858,0.44724679,1.669687033,278,4.681481361,4.996641159,5.046557426,142,0.050997972,239.6599731
0.325489551,0.449354529,1.673086166,277,4.679583549,4.993559361,4.626031876,145,0.051003933,239.5599976
0.325450957,0.446663678,1.672264457,277,4.676634789,5.01675415,4.769316196,142,0.05099988,239.3999634
0.325319201,0.436666846,1.665721893,277,4.67705965,5.001313686,4.795782566,140,0.051000118,239.4099731
0.325320125,0.437259227,1.657706738,277,4.682298183,5.016909599,4.869499207,140,0.050996065,239.6799927
0.325198978,0.43667528,1.661736012,278,4.66546011,4.996510983,5.197796345,143,0.052000046,243.6099854
0.3253012,0.43666178,1.671010613,277,4.681745052,5.018520832,5.058224201,152,0.051002979,239.6999512
0.325435817,0.440573394,1.667217016,277,4.677315235,4.986665726,4.690879822,140,0.051000118,239.4400024
0.325474143,0.446663678,1.675836563,277,4.682827473,5.018081188,4.994475365,144,0.051002979,239.75
0.325390846,0.440142602,1.664931893,278,4.667886257,4.999783516,5.224716187,145,0.051995993,243.7399902
0.325265348,0.443146646,1.667466402,277,4.680220604,4.980254173,4.641089916,153,0.051003933,239.5799561
0.325344145,0.443326861,1.667289853,278,4.68965292,5.010001183,4.964881897,151,0.05099988,240.0800171
0.325358748,0.440421551,1.667717338,277,4.685618877,4.99325943,4.759211063,148,0.050996065,239.8599854
0.325410217,0.443337351,1.676768303,277,4.66255188,4.999965191,5.15655899,141,0.050997019,238.6699829
0.325311691,0.440583289,1.684802294,274,4.683868408,5.05329752,6.305358887,138,0.051002979,239.8300171
0.32540974,0.443463624,1.688370705,276,4.676579952,5.010057926,5.554783821,139,0.05099988,239.4299927
0.325495571,0.446375936,1.68405664,276,4.675091267,5.013715267,5.428376198,137,0.050999165,239.3299561
0.325305164,0.436662555,1.672156215,275,4.690395832,5.053271294,5.538390636,136,0.050996065,240.1199951
0.325273663,0.443041831,1.669382691,278,4.65218544,5.01194334,5.669789314,134,0.052000046,242.9099731
0.325326502,0.439498186,1.677093148,277,4.671816349,4.992026329,5.092087746,142,0.051000118,239.1499634
0.325376928,0.443334639,1.670845628,277,4.670166969,4.99347496,5.119832039,142,0.051000118,239.0700073
0.325465679,0.449405193,1.675049067,277,4.676338673,5.016936302,4.836408138,134,0.050996065,239.3699951
0.325336576,0.439428747,1.66614604,278,4.670712948,4.996628284,4.745846748,143,0.051000118,239.0599976
0.325351387,0.436662555,1.667906284,278,4.678566456,4.996364117,4.778446674,140,0.051003933,239.5100098
0.32535848,0.437110275,1.663880229,278,4.669240952,4.988646984,4.854519367,138,0.051001072,239
0.325309753,0.443361014,1.667143106,276,4.680269241,5.03867197,5.493915081,135,0.051001072,239.6099854
0.325305402,0.439533025,1.674913168,278,4.692671299,5.003544331,5.017852306,153,0.05099988,240.2700195
0.325284451,0.440576077,1.672435045,277,4.696853638,5.014737129,4.986191273,154,0.051000118,240.499939
0.325380504,0.446663678,1.675540209,279,4.693292618,5.005291462,4.878095627,149,0.051000118,240.2699585
0.325489849,0.44379586,1.683058977,277,4.687150478,5.005313873,4.735975742,145,0.050998926,239.9400024
0.325468779,0.446662873,1.674640059,278,4.69042778,5.018685818,4.520032883,146,0.051000118,240.1199951
0.325290501,0.442717969,1.671119928,277,4.684792519,5.017036915,5.047225952,153,0.050997019,239.8199463
0.325381875,0.440409124,1.664613128,277,4.686597824,4.9851408,4.670844078,148,0.05099988,239.9199829
0.325407684,0.443324447,1.666883707,277,4.686331749,5.003365517,4.914213181,147,0.051004171,239.9000244
0.325467885,0.440583616,1.670256972,278,4.684154034,4.99499464,4.57314682,149,0.051003933,239.7900391
0.325474381,0.44680959,1.675287247,279,4.683256149,5.000323772,4.482888222,146,0.051002979,239.7399902
0.325336725,0.436948001,1.656591892,278,4.66440773,5.009912014,5.071340084,136,0.05099988,238.7399902
0.32534042,0.439998597,1.660541773,278,4.649391174,4.986479759,5.562106609,135,0.051995993,242.75
0.325418741,0.443337023,1.665022612,278,4.655310154,5.008605003,5.588427544,135,0.052000046,243.0599976
0.325321019,0.436798602,1.660559893,276,4.682883263,5.033515453,5.665663242,137,0.05099988,239.7600098
0.325236589,0.439814985,1.660320282,276,4.688820839,5.008367062,5.296491623,148,0.051002979,240.0599976
0.325354576,0.440000176,1.669210553,278,4.683302402,5.00028801,5.118261814,143,0.050997972,239.7699585
0.32538867,0.443178415,1.670078874,277,4.671283722,5.006697178,5.059479237,144,0.050998926,239.1400146
0.325479209,0.443326861,1.682171702,277,4.694673538,5.004757404,4.813890934,145,0.05099988,240.3599854
0.325506747,0.446826905,1.676927567,278,4.681468964,5.014980316,4.907753944,145,0.050997019,239.6599731
0.325547427,0.446071535,1.67650187,278,4.680708408,5.006846905,4.715324879,141,0.050998926,239.6000366
0.325329781,0.437224269,1.662598014,278,4.6731143,5.00319767,5.114644051,147,0.052003145,244
0.325375915,0.436813563,1.665797114,278,4.668007851,5.006624222,5.023152351,145,0.051999092,243.710022
0.325353652,0.440024167,1.659584761,277,4.656858444,4.986557484,5.179161549,139,0.052000999,243.1399536
0.325352222,0.440016866,1.663418174,277,4.68691349,4.998390675,4.768801689,151,0.050999165,239.9500122
0.325300843,0.43724519,1.667579412,278,4.684276104,4.983630657,4.736566067,153,0.051000118,239.7999878
0.325370908,0.443200499,1.669296265,278,4.689506531,4.979814053,4.368610382,154,0.050996065,240.0800171
0.325359553,0.439994007,1.665364742,278,4.681839466,4.999805927,4.598730564,153,0.050996065,239.6699829
0.325362056,0.439999372,1.664435387,278,4.689322472,4.990070343,4.540313721,155,0.050995827,240.0599976
0.325259894,0.436667085,1.681789279,275,4.698347092,5.036904335,5.538843632,149,0.050999165,240.5800171
0.325356811,0.440497249,1.666181326,277,4.700351238,5.028425694,5.328781128,149,0.051002026,240.6799927
0.325416207,0.443877548,1.66911602,277,4.697934151,5.003512859,4.758501053,155,0.051001072,240.539978
0.325381577,0.44003436,1.672344685,277,4.692655087,5.006528854,4.65955925,150,0.05099988,240.25
0.32538113,0.443337023,1.67247045,278,4.668228626,4.973526478,4.316850185,144,0.051004171,238.960022
0.32533294,0.439860433,1.670047879,280,4.695678234,5.008262157,4.857299805,151,0.05099988,240.4099731
0.325299919,0.436974376,1.661703944,277,4.69528532,5.026806355,4.570354939,148,0.051003933,240.3499756
0.325459927,0.450019032,1.665696025,277,4.688530445,5.004916191,4.765911102,143,0.051000834,240
0.32531926,0.436679751,1.658207774,277,4.669095039,5.013329983,5.040487766,135,0.051000118,238.999939
0.325314999,0.439383626,1.654461503,277,4.676772118,5.003734112,4.916559219,139,0.051000118,239.4099731
0.325293362,0.439996541,1.660690665,277,4.68540144,4.996770382,4.550210953,142,0.051006079,239.8599854
0.325262457,0.443443805,1.669095635,276,4.683924198,4.96343708,4.141319752,151,0.051000118,239.7799683
0.325174838,0.437099248,1.661732435,277,4.757123947,5.000362873,4.153004169,189,0.049997091,238.710022
0.325150192,0.436837554,1.664233446,281,4.749855995,5.001913071,4.4290061,189,0.049999952,238.3699951
0.325346351,0.442842722,1.672086954,278,4.715282917,4.981645107,4.350000381,181,0.051000834,241.4099731
0.325381905,0.443941653,1.673947573,268,4.649878979,4.933293819,4.32145834,140,0.051003933,238
0.325100958,0.439999372,1.677522063,276,4.654397964,4.963478565,4.346122742,141,0.051004171,238.2299805
0.315134287,0.439986914,2.388813496,275,1.977378964,2.053294182,0.247020856,207,0.120997906,239.1599731
0.325456619,0.456517786,1.724863887,276,4.617340565,4.963344574,5.300736904,133,0.052000046,241.0699463
0.325451642,0.45334962,1.732367396,278,4.634160995,4.983460903,5.370552063,140,0.052000046,241.9699707
0.325464159,0.450139672,1.723564506,278,4.635653973,4.977993488,5.494477272,138,0.051995993,242.0499878
0.325374335,0.449987948,1.716363311,278,4.633665085,4.993341923,5.542186737,130,0.052000046,241.9500122
0.32535243,0.446635276,1.711762905,277,4.665566444,4.993265152,5.201823711,145,0.051001072,238.8599854
0.325296998,0.439992577,1.71505928,278,4.657056332,4.983340263,5.228873253,146,0.051000118,238.4099731
0.325360626,0.443336546,1.72066617,277,4.664997578,4.996763706,5.131000042,138,0.050996065,238.7999878
0.325299799,0.446662068,1.712328315,278,4.648130417,4.986637592,5.068695545,141,0.051000118,237.9199829
0.32540819,0.446663678,1.708339334,279,4.646922112,4.969916344,4.869242668,145,0.05099988,237.8699951
0.325335205,0.443337023,1.714166641,277,4.664522171,4.996832848,5.102459908,135,0.051000118,238.789978
0.325235605,0.44694531,1.717567205,278,4.659490585,4.976651192,4.832761765,145,0.051002979,238.5099487
0.325431526,0.44999972,1.715032339,276,4.651062012,5.006829739,6.028665066,132,0.051998138,242.8999634
0.325496137,0.453336537,1.727079749,276,4.678525448,5.005200386,5.298009872,141,0.05099988,239.5299683
0.325471193,0.443314493,1.719667435,278,4.666693211,4.996671677,4.981225491,147,0.051002979,238.8900146
0.324973583,0.436978638,1.6660465,276,4.639606476,4.986582279,5.617822647,134,0.052000046,242.2299805
0.324953884,0.443282753,1.662709832,277,4.671697617,5.023406029,5.153267384,147,0.050996065,239.1400146
0.325030178,0.436664164,1.680167437,269,4.651342392,4.976708889,5.30081749,135,0.051999092,242.8399658
0.325468183,0.443337023,1.747341514,273,4.654951096,4.978061676,4.986653805,146,0.050998926,238.2800293
0.32501173,0.443326861,1.671512246,277,4.677428722,4.989973545,4.524085045,146,0.05099988,239.4400024
0.325409293,0.446515501,1.72635746,278,4.644749641,4.973300457,5.177362919,143,0.0519979,242.5300293
0.324942082,0.439990014,1.668396354,277,4.672569752,5.006628513,4.889705658,146,0.050995827,239.1799927
0.324886918,0.446673065,1.671673536,276,4.678314686,4.976632595,4.595069885,149,0.051003933,239.4899902
0.325468808,0.453182697,1.720401049,278,4.682840347,5.011610031,5.023396015,149,0.051001072,239.7599487
0.324994832,0.443314314,1.669202805,277,4.680009842,4.993521214,4.659275055,148,0.051003933,239.5799561
0.325336069,0.443349808,1.710691571,278,4.639772892,4.989909649,5.934876442,136,0.051995993,242.2399902
0.324959487,0.443156779,1.661192656,275,4.677772999,5.00009203,5.397525311,142,0.051000118,239.4899902
0.324998468,0.449998915,1.663320184,277,4.679226875,5.013376713,5.129248142,145,0.050997019,239.5599365
0.324906409,0.436834365,1.657351136,276,4.66579771,4.985106468,5.110836983,142,0.051000118,238.8400269
0.325077236,0.443326056,1.676177502,280,4.656605244,4.956612587,4.226541042,142,0.05099988,238.3200073
0.324908406,0.442887157,1.665547729,278,4.665915966,4.983716488,5.088774681,144,0.050999165,238.8400269
0.325434923,0.446509153,1.705901027,279,4.668078423,4.98146677,4.988371372,145,0.05099988,238.9899902
0.325358063,0.443335414,1.731086373,273,4.643416405,4.99347353,5.164788723,136,0.050995827,237.6599731
0.325555146,0.450000495,1.733822107,278,4.674457073,4.996691704,5.27885294,147,0.050997972,239.3200073
0.325489372,0.443324447,1.713351488,277,4.67731142,5.010333061,5.003725052,142,0.05099988,239.4799805
0.325542331,0.446662098,1.718686104,279,4.676832199,5.003629684,4.896920681,147,0.051000118,239.4199829
0.325036347,0.437257767,1.665937662,278,4.675150871,5.013389587,5.788400173,135,0.051006079,239.3800049
0.32499519,0.443463624,1.663985491,278,4.680275917,5.026634216,4.834874153,138,0.050996065,239.5799561
0.325436294,0.449987143,1.723595142,279,4.644185066,4.990086555,5.665969849,137,0.05200386,242.5199585
0.324944407,0.43998313,1.654829979,277,4.656999588,5.006782532,5.584106922,132,0.052000046,243.1499634
0.325479448,0.44999969,1.716762424,278,4.670795918,4.983323574,5.02953434,148,0.05099988,239.1100464
0.325500935,0.450583637,1.7180897,279,4.682594776,5.006720066,5.274273872,148,0.050996065,239.7299805
0.324732512,0.449354559,1.719814658,277,4.62912941,4.94995594,4.809181213,142,0.050994873,236.8899536
0.325623304,0.440445662,1.672682047,277,4.663088799,4.976760387,4.431460857,140,0.051001787,238.6700439
